SolidityFile;ETHAddress;ContractName;Type;SLOC;LLOC;CLOC;NF;WMC;NL;NLE;NUMPAR;NOS;DIT;NOA;NOD;CBO;NA;NOI;Avg. McCC;Avg. NL;Avg. NLE;Avg. NUMPAR;Avg. NOS;Avg. NOI
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;TruPreSale;contract;34;27;0;3;3;0;0;4;12;3;3;0;0;1;7;1.0;0.0;0.0;1.3333333333333333;4.0;2.3333333333333335
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;Ownable;contract;23;16;0;2;2;0;0;1;6;0;0;6;0;1;2;1.0;0.0;0.0;0.5;3.0;1.0
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;ReleasableToken;contract;55;41;0;5;5;0;0;8;14;3;5;2;0;3;5;1.0;0.0;0.0;1.6;2.8;1.0
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;TruMintableToken;contract;49;38;0;2;3;1;1;4;20;4;6;1;0;3;9;1.5;0.5;0.5;2.0;10.0;4.5
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;UpgradeAgent;contract;10;7;0;2;2;0;0;2;1;0;0;0;0;1;0;1.0;0.0;0.0;1.0;0.5;0.0
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;SafeMath;library;29;23;0;4;5;1;1;8;12;0;0;0;0;0;3;1.25;0.25;0.25;2.0;3.0;0.75
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;ERC20Basic;contract;10;6;0;2;2;0;0;3;0;0;0;7;0;1;0;1.0;0.0;0.0;1.5;0.0;0.0
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;StandardToken;contract;42;36;0;5;6;1;1;11;21;2;3;4;0;1;10;1.2;0.2;0.2;2.2;4.2;2.0
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;TruUpgradeableToken;contract;84;68;0;6;9;3;1;4;36;3;4;1;1;4;15;1.5;0.5;0.16666666666666666;0.6666666666666666;6.0;2.5
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;ERC20;contract;10;6;0;3;3;0;0;7;0;1;1;5;0;0;0;1.0;0.0;0.0;2.3333333333333335;0.0;0.0
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;TruReputationToken;contract;44;32;0;4;4;0;0;2;11;5;8;0;0;7;5;1.0;0.0;0.0;0.5;2.75;1.25
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;TruSale;contract;172;137;0;10;17;3;2;14;61;2;2;1;1;19;27;1.7;0.3;0.2;1.4;6.1;2.7
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;Haltable;contract;26;20;0;2;2;0;0;0;8;1;1;2;0;1;2;1.0;0.0;0.0;0.0;4.0;1.0
19662C22eaaB9FB69Add72ef54B296C5a72593B5_TruPreSale.sol;19;BasicToken;contract;19;15;0;2;2;0;0;3;7;1;1;5;0;1;4;1.0;0.0;0.0;1.5;3.5;2.0
